"region","year","catch","species","species_fac","region_fac","era","log_catch","log_catch_stnd","catch_stnd","annual_sst","annual_sst_2","annual_sst_3","winter_sst","winter_sst_2","winter_sst_3"
"NBC",2012,216100,"Coho","Coho","NBC","1989-2021",12.283496542495,-0.405441978379737,-0.389423544096144,-0.251764406404822,-0.435507350399768,-0.219675569566263,-0.00782984112517998,-0.493923219148266,-0.222101886217471
"NBC",2013,445300,"Coho","Coho","NBC","1989-2021",13.0065034913098,0.0055439266413958,-0.322544081164565,-0.619250294394714,0.0322384728427914,-0.0624291535730799,-0.980016597171351,-0.594252072385755,-0.398777995298896
"NBC",2014,216400,"Coho","Coho","NBC","1989-2021",12.2848838259545,-0.404653391286553,-0.389336005532098,0.683727240080296,1.29634234273702,0.657811463693109,-0.208487547600158,-0.18091781571973,-0.447284076203604
"NBC",2015,277100,"Coho","Coho","NBC","1989-2021",12.5321337308511,-0.264106711760312,-0.371624036073342,1.90895744539374,2.44803240881472,1.85993068590324,-0.153348083839302,1.40207137347476,0.865218399783122
"NBC",2016,257600,"Coho","Coho","NBC","1989-2021",12.4591632732123,-0.305586022051344,-0.377314042736369,2.98710737223569,2.78607371367104,2.49370162424527,2.95749083078883,2.60219116900714,1.68367808472499
"NBC",2017,353600,"Coho","Coho","NBC","1989-2021",12.7759216097456,-0.125527985504773,-0.349301702241466,2.58504005510638,1.76219611765983,2.17049986918512,2.24689150722545,1.70936342066488,2.12540589070619
"NBC",2018,177700,"Coho","Coho","NBC","1989-2021",12.0878520141427,-0.516654109437513,-0.400628480294105,0.939352180213277,1.33992465294239,1.75496312033039,1.17183533410431,0.869971889724883,1.3289450955584
"NBC",2019,179800,"Coho","Coho","NBC","1989-2021",12.0996004010197,-0.509975859081742,-0.400015710345779,1.7404971256715,1.84416878079606,1.54256324726847,0.568108445345455,1.02560213752082,1.07434653638198
"NBC",2020,89600,"Coho","Coho","NBC","1989-2021",11.403110598963,-0.905888363249877,-0.426335638602448,1.94784043592062,1.61781649842681,1.65871004084171,1.48309582969619,1.05821634524632,0.894847045279362
"NBC",2021,67360,"Coho","Coho","NBC","1989-2021",11.1178066489162,-1.06806647551879,-0.432825164150434,1.28779256093301,0.842439256155369,1.21090631607712,0.633336860796444,0.545125883755897,0.85778253240266
"NBC",1990,12760100,"Pink even","Pink even","NBC","1989-2021",16.3618336728408,0.82047272341806,0.274834335773313,0.361474185892973,0.415374059448218,0.179430377680991,-0.72266828045665,-0.425992129424437,-0.012297001801985
"NBC",1992,8936900,"Pink even","Pink even","NBC","1989-2021",16.0056993308638,0.568047076430129,-0.0119820295192593,0.00205528649042443,0.58144376785736,0.544053822906061,-0.537038895134833,0.287770577528692,0.148741725555054
"NBC",1994,1969000,"Pink even","Pink even","NBC","1989-2021",14.4930363576213,-0.504118352985349,-0.534713707621925,1.04103465137934,1.14782623293994,1.15216157170139,0.30467722731026,0.705163864832273,0.840969259952254
"NBC",1996,5638100,"Pink even","Pink even","NBC","1989-2021",15.545057687285,0.241547350892721,-0.259457920350797,1.26728616775347,0.692979375155242,0.880192188270342,-0.0350753187910818,0.27607535186017,0.552600402024875
"NBC",1998,2325000,"Pink even","Pink even","NBC","1989-2021",14.6592305970036,-0.386320984248426,-0.508006596813138,1.60987036254733,1.59383487171732,1.10211410866388,-0.357455324534341,0.954452005522055,0.832043344518511
"NBC",2000,3077400,"Pink even","Pink even","NBC","1989-2021",14.9395956426054,-0.187600109322523,-0.451561568238611,-0.907667018622948,-0.427246139968992,0.241102366983106,0.41590222774396,0.113915062233414,0.83139648668176
